stu_id,site_id,abs_date,grade,schoolyr,absence_days
67012792,67_67399_5136971,12/20/24,1,2024-2025,1
67012792,67_67399_5136971,2/21/25,1,2024-2025,1
67012792,67_67399_5136971,2/3/25,1,2024-2025,1
67012792,67_67399_5136971,2/6/25,1,2024-2025,1
67012792,67_67399_5136971,3/13/25,1,2024-2025,1
67012792,67_67399_5136971,3/14/25,1,2024-2025,1
67012792,67_67399_5136971,3/28/25,1,2024-2025,1
67012792,67_67399_5136971,3/3/25,1,2024-2025,1
67012792,67_67399_5136971,4/1/25,1,2024-2025,1
67012792,67_67399_5136971,5/20/25,1,2024-2025,1
67012792,67_67399_5136971,5/7/25,1,2024-2025,1
67012792,67_67399_5136971,6/2/25,1,2024-2025,1
67012792,67_67399_5136971,6/4/25,1,2024-2025,1
67012792,67_67399_5136971,8/20/24,1,2024-2025,1
67012793,67_67399_5136971,1/8/25,1,2024-2025,1
67012793,67_67399_5136971,11/14/24,1,2024-2025,1
67012793,67_67399_5136971,2/12/25,1,2024-2025,1
67012793,67_67399_5136971,3/10/25,1,2024-2025,1
67012793,67_67399_5136971,3/13/25,1,2024-2025,1
67012793,67_67399_5136971,6/4/25,1,2024-2025,1
67012793,67_67399_5136971,6/5/25,1,2024-2025,1
67012793,67_67399_5136971,9/30/24,1,2024-2025,1
67012794,67_67399_5136971,1/21/25,1,2024-2025,1
67012794,67_67399_5136971,1/6/25,1,2024-2025,1
67012794,67_67399_5136971,1/7/25,1,2024-2025,1
67012794,67_67399_5136971,3/13/25,1,2024-2025,1
67012794,67_67399_5136971,3/27/25,1,2024-2025,1
67012794,67_67399_5136971,3/28/25,1,2024-2025,1
67012794,67_67399_5136971,3/4/25,1,2024-2025,1
67012795,67_67399_5136971,1/8/25,1,2024-2025,1
67012795,67_67399_5136971,10/4/24,1,2024-2025,1
67012795,67_67399_5136971,12/16/24,1,2024-2025,1
67012795,67_67399_5136971,12/20/24,1,2024-2025,1
67012795,67_67399_5136971,5/5/25,1,2024-2025,1
67012795,67_67399_5136971,6/5/25,1,2024-2025,1
67012796,67_67399_5136971,1/7/25,1,2024-2025,1
67012796,67_67399_5136971,10/18/24,1,2024-2025,1
67012796,67_67399_5136971,11/15/24,1,2024-2025,1
67012796,67_67399_5136971,11/22/24,1,2024-2025,1
67012796,67_67399_5136971,11/6/24,1,2024-2025,1
67012796,67_67399_5136971,12/20/24,1,2024-2025,1
67012796,67_67399_5136971,2/18/25,1,2024-2025,1
67012796,67_67399_5136971,2/24/25,1,2024-2025,1
67012796,67_67399_5136971,2/25/25,1,2024-2025,1
67012796,67_67399_5136971,3/12/25,1,2024-2025,1
67012796,67_67399_5136971,4/10/25,1,2024-2025,1
67012796,67_67399_5136971,4/4/25,1,2024-2025,1
67012796,67_67399_5136971,5/22/25,1,2024-2025,1
67012796,67_67399_5136971,6/5/25,1,2024-2025,1
67012796,67_67399_5136971,9/6/24,1,2024-2025,1
67012797,67_67399_5136971,12/12/24,1,2024-2025,1
67012797,67_67399_5136971,12/6/24,1,2024-2025,1
67012797,67_67399_5136971,3/27/25,1,2024-2025,1
67012797,67_67399_5136971,5/8/25,1,2024-2025,1
67012797,67_67399_5136971,9/25/24,1,2024-2025,1
67012798,67_67399_5136971,10/15/24,1,2024-2025,1
67012798,67_67399_5136971,3/4/25,1,2024-2025,1
67012798,67_67399_5136971,3/5/25,1,2024-2025,1
67012798,67_67399_5136971,5/30/25,1,2024-2025,1
67012799,67_67399_5136971,10/11/24,1,2024-2025,1
67012799,67_67399_5136971,10/23/24,1,2024-2025,1
67012799,67_67399_5136971,10/28/24,1,2024-2025,1
67012799,67_67399_5136971,11/18/24,1,2024-2025,1
67012799,67_67399_5136971,12/20/24,1,2024-2025,1
67012799,67_67399_5136971,2/24/25,1,2024-2025,1
67012799,67_67399_5136971,2/25/25,1,2024-2025,1
67012799,67_67399_5136971,4/17/25,1,2024-2025,1
67012799,67_67399_5136971,4/30/25,1,2024-2025,1
67012799,67_67399_5136971,4/9/25,1,2024-2025,1
67012799,67_67399_5136971,5/12/25,1,2024-2025,1
67012799,67_67399_5136971,5/30/25,1,2024-2025,1
67012799,67_67399_5136971,6/4/25,1,2024-2025,1
67012799,67_67399_5136971,6/5/25,1,2024-2025,1
67012800,67_67399_5136971,3/25/25,1,2024-2025,1
67012800,67_67399_5136971,3/26/25,1,2024-2025,1
67012800,67_67399_5136971,5/2/25,1,2024-2025,1
67012800,67_67399_5136971,5/5/25,1,2024-2025,1
67012800,67_67399_5136971,5/9/25,1,2024-2025,1
67012800,67_67399_5136971,9/30/24,1,2024-2025,1
67012801,67_67399_5136971,1/10/25,1,2024-2025,1
67012801,67_67399_5136971,1/30/25,1,2024-2025,1
67012801,67_67399_5136971,10/16/24,1,2024-2025,1
67012801,67_67399_5136971,10/17/24,1,2024-2025,1
67012801,67_67399_5136971,10/22/24,1,2024-2025,1
67012801,67_67399_5136971,10/29/24,1,2024-2025,1
67012801,67_67399_5136971,10/31/24,1,2024-2025,1
67012801,67_67399_5136971,11/7/24,1,2024-2025,1
67012801,67_67399_5136971,12/10/24,1,2024-2025,1
67012801,67_67399_5136971,12/16/24,1,2024-2025,1
67012801,67_67399_5136971,12/20/24,1,2024-2025,1
67012801,67_67399_5136971,12/9/24,1,2024-2025,1
67012801,67_67399_5136971,2/18/25,1,2024-2025,1
67012801,67_67399_5136971,2/19/25,1,2024-2025,1
67012801,67_67399_5136971,2/25/25,1,2024-2025,1
67012801,67_67399_5136971,3/17/25,1,2024-2025,1
67012801,67_67399_5136971,3/18/25,1,2024-2025,1
67012801,67_67399_5136971,4/10/25,1,2024-2025,1
67012801,67_67399_5136971,4/30/25,1,2024-2025,1
67012801,67_67399_5136971,4/7/25,1,2024-2025,1
67012801,67_67399_5136971,5/13/25,1,2024-2025,1
67012801,67_67399_5136971,5/19/25,1,2024-2025,1
67012801,67_67399_5136971,5/27/25,1,2024-2025,1
67012801,67_67399_5136971,5/28/25,1,2024-2025,1
67012801,67_67399_5136971,5/5/25,1,2024-2025,1
67012801,67_67399_5136971,8/29/24,1,2024-2025,1
67012801,67_67399_5136971,9/13/24,1,2024-2025,1
67012801,67_67399_5136971,9/19/24,1,2024-2025,1
67012801,67_67399_5136971,9/20/24,1,2024-2025,1
67012801,67_67399_5136971,9/23/24,1,2024-2025,1
67012801,67_67399_5136971,9/24/24,1,2024-2025,1
67012801,67_67399_5136971,9/25/24,1,2024-2025,1
67012801,67_67399_5136971,9/30/24,1,2024-2025,1
67012802,67_67399_5136971,1/24/25,1,2024-2025,1
67012802,67_67399_5136971,11/22/24,1,2024-2025,1
67012802,67_67399_5136971,2/3/25,1,2024-2025,1
67012803,67_67399_5136971,1/10/25,1,2024-2025,1
67012803,67_67399_5136971,1/13/25,1,2024-2025,1
67012803,67_67399_5136971,1/14/25,1,2024-2025,1
67012803,67_67399_5136971,1/15/25,1,2024-2025,1
67012803,67_67399_5136971,1/16/25,1,2024-2025,1
67012803,67_67399_5136971,1/17/25,1,2024-2025,1
67012803,67_67399_5136971,1/30/25,1,2024-2025,1
67012803,67_67399_5136971,1/31/25,1,2024-2025,1
67012803,67_67399_5136971,1/6/25,1,2024-2025,1
67012803,67_67399_5136971,10/1/24,1,2024-2025,1
67012803,67_67399_5136971,10/10/24,1,2024-2025,1
67012803,67_67399_5136971,10/11/24,1,2024-2025,1
67012803,67_67399_5136971,10/16/24,1,2024-2025,1
67012803,67_67399_5136971,10/18/24,1,2024-2025,1
67012803,67_67399_5136971,10/28/24,1,2024-2025,1
67012803,67_67399_5136971,10/8/24,1,2024-2025,1
67012803,67_67399_5136971,11/15/24,1,2024-2025,1
67012803,67_67399_5136971,12/10/24,1,2024-2025,1
67012803,67_67399_5136971,12/11/24,1,2024-2025,1
67012803,67_67399_5136971,12/2/24,1,2024-2025,1
67012803,67_67399_5136971,12/3/24,1,2024-2025,1
67012803,67_67399_5136971,12/6/24,1,2024-2025,1
67012803,67_67399_5136971,2/24/25,1,2024-2025,1
67012803,67_67399_5136971,4/10/25,1,2024-2025,1
67012803,67_67399_5136971,4/16/25,1,2024-2025,1
67012803,67_67399_5136971,4/28/25,1,2024-2025,1
67012803,67_67399_5136971,4/4/25,1,2024-2025,1
67012803,67_67399_5136971,4/7/25,1,2024-2025,1
67012803,67_67399_5136971,4/8/25,1,2024-2025,1
67012803,67_67399_5136971,5/12/25,1,2024-2025,1
67012803,67_67399_5136971,5/30/25,1,2024-2025,1
67012803,67_67399_5136971,6/3/25,1,2024-2025,1
67012803,67_67399_5136971,9/9/24,1,2024-2025,1
67012804,67_67399_5136971,1/14/25,1,2024-2025,1
67012804,67_67399_5136971,12/3/24,1,2024-2025,1
67012804,67_67399_5136971,2/11/25,1,2024-2025,1
67012804,67_67399_5136971,3/14/25,1,2024-2025,1
67012804,67_67399_5136971,3/24/25,1,2024-2025,1
67012804,67_67399_5136971,6/5/25,1,2024-2025,1
67012805,67_67399_5136971,1/28/25,2,2024-2025,1
67012805,67_67399_5136971,3/20/25,2,2024-2025,1
67012805,67_67399_5136971,8/28/24,2,2024-2025,1
67012805,67_67399_5136971,9/26/24,2,2024-2025,1
67012805,67_67399_5136971,9/6/24,2,2024-2025,1
67012806,67_67399_5136971,1/8/25,2,2024-2025,1
67012806,67_67399_5136971,10/14/24,2,2024-2025,1
67012806,67_67399_5136971,10/2/24,2,2024-2025,1
67012806,67_67399_5136971,10/28/24,2,2024-2025,1
67012806,67_67399_5136971,10/3/24,2,2024-2025,1
67012806,67_67399_5136971,10/4/24,2,2024-2025,1
67012806,67_67399_5136971,10/7/24,2,2024-2025,1
67012806,67_67399_5136971,10/8/24,2,2024-2025,1
67012806,67_67399_5136971,11/19/24,2,2024-2025,1
67012806,67_67399_5136971,11/20/24,2,2024-2025,1
67012806,67_67399_5136971,11/21/24,2,2024-2025,1
67012806,67_67399_5136971,12/10/24,2,2024-2025,1
67012806,67_67399_5136971,12/18/24,2,2024-2025,1
67012806,67_67399_5136971,12/20/24,2,2024-2025,1
67012806,67_67399_5136971,12/3/24,2,2024-2025,1
67012806,67_67399_5136971,12/4/24,2,2024-2025,1
67012806,67_67399_5136971,12/5/24,2,2024-2025,1
67012806,67_67399_5136971,2/4/25,2,2024-2025,1
67012806,67_67399_5136971,3/14/25,2,2024-2025,1
67012806,67_67399_5136971,3/24/25,2,2024-2025,1
67012806,67_67399_5136971,3/5/25,2,2024-2025,1
67012806,67_67399_5136971,3/6/25,2,2024-2025,1
67012806,67_67399_5136971,5/12/25,2,2024-2025,1
67012806,67_67399_5136971,5/29/25,2,2024-2025,1
67012806,67_67399_5136971,8/26/24,2,2024-2025,1
67012806,67_67399_5136971,8/27/24,2,2024-2025,1
67012806,67_67399_5136971,8/28/24,2,2024-2025,1
67012806,67_67399_5136971,8/29/24,2,2024-2025,1
67012806,67_67399_5136971,9/10/24,2,2024-2025,1
67012806,67_67399_5136971,9/12/24,2,2024-2025,1
67012806,67_67399_5136971,9/13/24,2,2024-2025,1
67012806,67_67399_5136971,9/16/24,2,2024-2025,1
67012806,67_67399_5136971,9/17/24,2,2024-2025,1
67012806,67_67399_5136971,9/24/24,2,2024-2025,1
67012806,67_67399_5136971,9/25/24,2,2024-2025,1
67012806,67_67399_5136971,9/26/24,2,2024-2025,1
67012806,67_67399_5136971,9/3/24,2,2024-2025,1
67012806,67_67399_5136971,9/4/24,2,2024-2025,1
67012806,67_67399_5136971,9/5/24,2,2024-2025,1
67012806,67_67399_5136971,9/6/24,2,2024-2025,1
67012806,67_67399_5136971,9/9/24,2,2024-2025,1
67012807,67_67399_5136971,1/21/25,2,2024-2025,1
67012807,67_67399_5136971,1/31/25,2,2024-2025,1
67012807,67_67399_5136971,1/8/25,2,2024-2025,1
67012807,67_67399_5136971,11/22/24,2,2024-2025,1
67012807,67_67399_5136971,12/17/24,2,2024-2025,1
67012807,67_67399_5136971,12/18/24,2,2024-2025,1
67012807,67_67399_5136971,12/2/24,2,2024-2025,1
67012807,67_67399_5136971,2/12/25,2,2024-2025,1
67012807,67_67399_5136971,2/20/25,2,2024-2025,1
67012807,67_67399_5136971,2/24/25,2,2024-2025,1
67012807,67_67399_5136971,2/6/25,2,2024-2025,1
67012807,67_67399_5136971,3/19/25,2,2024-2025,1
67012807,67_67399_5136971,3/20/25,2,2024-2025,1
67012807,67_67399_5136971,5/21/25,2,2024-2025,1
67012807,67_67399_5136971,5/30/25,2,2024-2025,1
67012807,67_67399_5136971,6/4/25,2,2024-2025,1
67012807,67_67399_5136971,9/20/24,2,2024-2025,1
67012808,67_67399_5136971,12/5/24,2,2024-2025,1
67012808,67_67399_5136971,5/6/25,2,2024-2025,1
67012808,67_67399_5136971,5/7/25,2,2024-2025,1
67012809,67_67399_5136971,1/6/25,2,2024-2025,1
67012809,67_67399_5136971,1/9/25,2,2024-2025,1
67012809,67_67399_5136971,10/31/24,2,2024-2025,1
67012809,67_67399_5136971,11/4/24,2,2024-2025,1
67012809,67_67399_5136971,12/17/24,2,2024-2025,1
67012809,67_67399_5136971,2/19/25,2,2024-2025,1
67012809,67_67399_5136971,2/3/25,2,2024-2025,1
67012809,67_67399_5136971,3/11/25,2,2024-2025,1
67012809,67_67399_5136971,5/14/25,2,2024-2025,1
67012811,67_67399_5136971,10/11/24,2,2024-2025,1
67012811,67_67399_5136971,12/6/24,2,2024-2025,1
67012811,67_67399_5136971,2/21/25,2,2024-2025,1
67012811,67_67399_5136971,3/3/25,2,2024-2025,1
67012811,67_67399_5136971,4/30/25,2,2024-2025,1
67012811,67_67399_5136971,4/9/25,2,2024-2025,1
67012811,67_67399_5136971,5/30/25,2,2024-2025,1
67012811,67_67399_5136971,6/2/25,2,2024-2025,1
67012811,67_67399_5136971,6/3/25,2,2024-2025,1
67012811,67_67399_5136971,6/4/25,2,2024-2025,1
67012811,67_67399_5136971,6/5/25,2,2024-2025,1
67012811,67_67399_5136971,8/23/24,2,2024-2025,1
67012811,67_67399_5136971,8/26/24,2,2024-2025,1
67012811,67_67399_5136971,8/27/24,2,2024-2025,1
67012811,67_67399_5136971,8/28/24,2,2024-2025,1
67012811,67_67399_5136971,8/29/24,2,2024-2025,1
67012811,67_67399_5136971,8/30/24,2,2024-2025,1
67012812,67_67399_5136971,11/13/24,2,2024-2025,1
67012812,67_67399_5136971,12/17/24,2,2024-2025,1
67012812,67_67399_5136971,12/9/24,2,2024-2025,1
67012812,67_67399_5136971,2/11/25,2,2024-2025,1
67012812,67_67399_5136971,2/7/25,2,2024-2025,1
67012812,67_67399_5136971,3/7/25,2,2024-2025,1
67012812,67_67399_5136971,5/19/25,2,2024-2025,1
67012812,67_67399_5136971,5/27/25,2,2024-2025,1
67012812,67_67399_5136971,9/16/24,2,2024-2025,1
67012812,67_67399_5136971,9/18/24,2,2024-2025,1
67012813,67_67399_5136971,1/21/25,2,2024-2025,1
67012813,67_67399_5136971,1/22/25,2,2024-2025,1
67012813,67_67399_5136971,1/23/25,2,2024-2025,1
67012813,67_67399_5136971,1/24/25,2,2024-2025,1
67012813,67_67399_5136971,3/17/25,2,2024-2025,1
67012813,67_67399_5136971,5/23/25,2,2024-2025,1
67012814,67_67399_5136971,1/10/25,2,2024-2025,1
67012814,67_67399_5136971,1/17/25,2,2024-2025,1
67012814,67_67399_5136971,1/21/25,2,2024-2025,1
67012814,67_67399_5136971,1/24/25,2,2024-2025,1
67012814,67_67399_5136971,1/6/25,2,2024-2025,1
67012814,67_67399_5136971,1/8/25,2,2024-2025,1
67012814,67_67399_5136971,10/18/24,2,2024-2025,1
67012814,67_67399_5136971,10/2/24,2,2024-2025,1
67012814,67_67399_5136971,10/28/24,2,2024-2025,1
67012814,67_67399_5136971,10/31/24,2,2024-2025,1
67012814,67_67399_5136971,11/1/24,2,2024-2025,1
67012814,67_67399_5136971,11/14/24,2,2024-2025,1
67012814,67_67399_5136971,12/10/24,2,2024-2025,1
67012814,67_67399_5136971,12/11/24,2,2024-2025,1
67012814,67_67399_5136971,12/13/24,2,2024-2025,1
67012814,67_67399_5136971,12/18/24,2,2024-2025,1
67012814,67_67399_5136971,12/9/24,2,2024-2025,1
67012814,67_67399_5136971,2/11/25,2,2024-2025,1
67012814,67_67399_5136971,2/12/25,2,2024-2025,1
67012814,67_67399_5136971,2/19/25,2,2024-2025,1
67012814,67_67399_5136971,2/20/25,2,2024-2025,1
67012814,67_67399_5136971,2/21/25,2,2024-2025,1
67012814,67_67399_5136971,2/25/25,2,2024-2025,1
67012814,67_67399_5136971,2/3/25,2,2024-2025,1
67012814,67_67399_5136971,2/5/25,2,2024-2025,1
67012814,67_67399_5136971,2/6/25,2,2024-2025,1
67012814,67_67399_5136971,2/7/25,2,2024-2025,1
67012814,67_67399_5136971,3/11/25,2,2024-2025,1
67012814,67_67399_5136971,3/21/25,2,2024-2025,1
67012814,67_67399_5136971,3/26/25,2,2024-2025,1
67012814,67_67399_5136971,3/27/25,2,2024-2025,1
67012814,67_67399_5136971,3/3/25,2,2024-2025,1
67012814,67_67399_5136971,3/7/25,2,2024-2025,1
67012814,67_67399_5136971,4/14/25,2,2024-2025,1
67012814,67_67399_5136971,4/2/25,2,2024-2025,1
67012814,67_67399_5136971,4/4/25,2,2024-2025,1
67012814,67_67399_5136971,4/9/25,2,2024-2025,1
67012814,67_67399_5136971,5/1/25,2,2024-2025,1
67012814,67_67399_5136971,5/12/25,2,2024-2025,1
67012814,67_67399_5136971,5/15/25,2,2024-2025,1
67012814,67_67399_5136971,5/16/25,2,2024-2025,1
67012814,67_67399_5136971,5/21/25,2,2024-2025,1
67012814,67_67399_5136971,5/29/25,2,2024-2025,1
67012814,67_67399_5136971,5/30/25,2,2024-2025,1
67012814,67_67399_5136971,5/8/25,2,2024-2025,1
67012814,67_67399_5136971,6/3/25,2,2024-2025,1
67012814,67_67399_5136971,8/27/24,2,2024-2025,1
67012814,67_67399_5136971,9/4/24,2,2024-2025,1
67012815,67_67399_5136971,1/21/25,2,2024-2025,1
67012815,67_67399_5136971,1/22/25,2,2024-2025,1
67012815,67_67399_5136971,1/23/25,2,2024-2025,1
67012815,67_67399_5136971,1/24/25,2,2024-2025,1
67012815,67_67399_5136971,10/14/24,2,2024-2025,1
67012815,67_67399_5136971,10/28/24,2,2024-2025,1
67012815,67_67399_5136971,12/3/24,2,2024-2025,1
67012815,67_67399_5136971,12/9/24,2,2024-2025,1
67012815,67_67399_5136971,3/27/25,2,2024-2025,1
67012815,67_67399_5136971,3/28/25,2,2024-2025,1
67012815,67_67399_5136971,5/12/25,2,2024-2025,1
67012815,67_67399_5136971,5/14/25,2,2024-2025,1
67012815,67_67399_5136971,5/19/25,2,2024-2025,1
67012815,67_67399_5136971,8/26/24,2,2024-2025,1
67012815,67_67399_5136971,9/23/24,2,2024-2025,1
67012816,67_67399_5136971,1/14/25,2,2024-2025,1
67012816,67_67399_5136971,1/16/25,2,2024-2025,1
67012816,67_67399_5136971,1/23/25,2,2024-2025,1
67012816,67_67399_5136971,1/27/25,2,2024-2025,1
67012816,67_67399_5136971,1/6/25,2,2024-2025,1
67012816,67_67399_5136971,1/8/25,2,2024-2025,1
67012816,67_67399_5136971,10/24/24,2,2024-2025,1
67012816,67_67399_5136971,11/20/24,2,2024-2025,1
67012816,67_67399_5136971,12/20/24,2,2024-2025,1
67012816,67_67399_5136971,2/21/25,2,2024-2025,1
67012816,67_67399_5136971,2/24/25,2,2024-2025,1
67012816,67_67399_5136971,2/3/25,2,2024-2025,1
67012816,67_67399_5136971,2/4/25,2,2024-2025,1
67012816,67_67399_5136971,2/7/25,2,2024-2025,1
67012816,67_67399_5136971,3/11/25,2,2024-2025,1
67012816,67_67399_5136971,3/12/25,2,2024-2025,1
67012816,67_67399_5136971,3/13/25,2,2024-2025,1
67012816,67_67399_5136971,3/14/25,2,2024-2025,1
67012816,67_67399_5136971,3/3/25,2,2024-2025,1
67012816,67_67399_5136971,3/4/25,2,2024-2025,1
67012816,67_67399_5136971,3/6/25,2,2024-2025,1
67012816,67_67399_5136971,4/11/25,2,2024-2025,1
67012816,67_67399_5136971,4/15/25,2,2024-2025,1
67012816,67_67399_5136971,4/16/25,2,2024-2025,1
67012816,67_67399_5136971,4/17/25,2,2024-2025,1
67012816,67_67399_5136971,4/28/25,2,2024-2025,1
67012816,67_67399_5136971,5/12/25,2,2024-2025,1
67012816,67_67399_5136971,5/15/25,2,2024-2025,1
67012816,67_67399_5136971,5/16/25,2,2024-2025,1
67012816,67_67399_5136971,5/20/25,2,2024-2025,1
67012816,67_67399_5136971,5/22/25,2,2024-2025,1
67012816,67_67399_5136971,5/23/25,2,2024-2025,1
67012816,67_67399_5136971,5/27/25,2,2024-2025,1
67012816,67_67399_5136971,5/9/25,2,2024-2025,1
67012816,67_67399_5136971,6/3/25,2,2024-2025,1
67012816,67_67399_5136971,6/4/25,2,2024-2025,1
67012816,67_67399_5136971,6/5/25,2,2024-2025,1
67012816,67_67399_5136971,9/19/24,2,2024-2025,1
67012816,67_67399_5136971,9/20/24,2,2024-2025,1
67012816,67_67399_5136971,9/27/24,2,2024-2025,1
67012816,67_67399_5136971,9/6/24,2,2024-2025,1
67012816,67_67399_5136971,9/9/24,2,2024-2025,1
67012817,67_67399_5136971,1/10/25,2,2024-2025,1
67012817,67_67399_5136971,10/25/24,2,2024-2025,1
67012817,67_67399_5136971,11/20/24,2,2024-2025,1
67012817,67_67399_5136971,12/12/24,2,2024-2025,1
67012817,67_67399_5136971,12/18/24,2,2024-2025,1
67012817,67_67399_5136971,12/5/24,2,2024-2025,1
67012817,67_67399_5136971,2/21/25,2,2024-2025,1
67012817,67_67399_5136971,2/27/25,2,2024-2025,1
67012817,67_67399_5136971,3/14/25,2,2024-2025,1
67012817,67_67399_5136971,3/18/25,2,2024-2025,1
67012817,67_67399_5136971,4/2/25,2,2024-2025,1
67012817,67_67399_5136971,5/16/25,2,2024-2025,1
67012817,67_67399_5136971,9/20/24,2,2024-2025,1
67012817,67_67399_5136971,9/6/24,2,2024-2025,1
67012818,67_67399_5136971,1/10/25,2,2024-2025,1
67012818,67_67399_5136971,10/7/24,2,2024-2025,1
67012818,67_67399_5136971,10/8/24,2,2024-2025,1
67012818,67_67399_5136971,12/13/24,2,2024-2025,1
67012818,67_67399_5136971,3/13/25,2,2024-2025,1
67012818,67_67399_5136971,3/28/25,2,2024-2025,1
67012818,67_67399_5136971,4/16/25,2,2024-2025,1
67012818,67_67399_5136971,4/2/25,2,2024-2025,1
67012818,67_67399_5136971,4/9/25,2,2024-2025,1
67012818,67_67399_5136971,9/13/24,2,2024-2025,1
67012819,67_67399_5136971,1/9/25,2,2024-2025,1
67012819,67_67399_5136971,12/4/24,2,2024-2025,1
67012819,67_67399_5136971,6/3/25,2,2024-2025,1
67012820,67_67399_5136971,10/14/24,2,2024-2025,1
67012820,67_67399_5136971,2/6/25,2,2024-2025,1
67012820,67_67399_5136971,4/17/25,2,2024-2025,1
67012820,67_67399_5136971,5/8/25,2,2024-2025,1
67012820,67_67399_5136971,6/5/25,2,2024-2025,1
67012821,67_67399_5136971,11/1/24,2,2024-2025,1
67012821,67_67399_5136971,5/15/25,2,2024-2025,1
67012821,67_67399_5136971,5/8/25,2,2024-2025,1
67012822,67_67399_5136971,4/4/25,2,2024-2025,1
67012822,67_67399_5136971,9/27/24,2,2024-2025,1
67012823,67_67399_5136971,10/28/24,2,2024-2025,1
67012823,67_67399_5136971,11/12/24,2,2024-2025,1
67012823,67_67399_5136971,5/27/25,2,2024-2025,1
67012824,67_67399_5136971,4/3/25,2,2024-2025,1
67012824,67_67399_5136971,6/4/25,2,2024-2025,1
67012825,67_67399_5136971,1/10/25,2,2024-2025,1
67012825,67_67399_5136971,1/13/25,2,2024-2025,1
67012825,67_67399_5136971,1/14/25,2,2024-2025,1
67012825,67_67399_5136971,1/28/25,2,2024-2025,1
67012825,67_67399_5136971,1/6/25,2,2024-2025,1
67012825,67_67399_5136971,1/7/25,2,2024-2025,1
67012825,67_67399_5136971,1/8/25,2,2024-2025,1
67012825,67_67399_5136971,1/9/25,2,2024-2025,1
67012825,67_67399_5136971,10/15/24,2,2024-2025,1
67012825,67_67399_5136971,10/17/24,2,2024-2025,1
67012825,67_67399_5136971,10/7/24,2,2024-2025,1
67012825,67_67399_5136971,12/16/24,2,2024-2025,1
67012825,67_67399_5136971,12/9/24,2,2024-2025,1
67012825,67_67399_5136971,2/11/25,2,2024-2025,1
67012825,67_67399_5136971,3/12/25,2,2024-2025,1
67012825,67_67399_5136971,3/3/25,2,2024-2025,1
67012825,67_67399_5136971,4/14/25,2,2024-2025,1
67012825,67_67399_5136971,4/2/25,2,2024-2025,1
67012825,67_67399_5136971,5/19/25,2,2024-2025,1
67012825,67_67399_5136971,5/5/25,2,2024-2025,1
67012825,67_67399_5136971,5/9/25,2,2024-2025,1
67012825,67_67399_5136971,6/4/25,2,2024-2025,1
67012825,67_67399_5136971,9/30/24,2,2024-2025,1
67012826,67_67399_5136971,11/18/24,2,2024-2025,1
67012826,67_67399_5136971,12/12/24,2,2024-2025,1
67012826,67_67399_5136971,12/6/24,2,2024-2025,1
67012826,67_67399_5136971,2/4/25,2,2024-2025,1
67012826,67_67399_5136971,3/14/25,2,2024-2025,1
67012826,67_67399_5136971,3/24/25,2,2024-2025,1
67012826,67_67399_5136971,4/11/25,2,2024-2025,1
