site_id,course_name,section_id,course_id,college_dept,deptartment,credits,max_students,grade_level
67_67399_5136978,LANGUAGE IN CONTENT C,C9104C-01,C9104C,,General,10,34,
67_67399_5136978,LANGUAGE IN CONTENT C,C9104C-02,C9104C,,General,10,20,
67_67399_5136978,LANGUAGE IN CONTENT 7,C9104G7-01,C9104G7,,General,10,34,7
67_67399_5136978,LANGUAGE IN CONTENT 7,C9104G7-02,C9104G7,,General,10,34,7
67_67399_5136978,LANGUAGE IN CONTENT 7,C9104G7-03,C9104G7,,General,10,34,7
67_67399_5136978,LANGUAGE IN CONTENT 7,C9104G7-04,C9104G7,,General,10,34,7
67_67399_5136978,LANGUAGE IN CONTENT 7,C9104G7-05,C9104G7,,General,10,34,7
67_67399_5136978,LANGUAGE IN CONTENT 8,C9104G8-01,C9104G8,,General,10,34,8
67_67399_5136978,LANGUAGE IN CONTENT 8,C9104G8-02,C9104G8,,General,10,34,8
67_67399_5136978,LANGUAGE IN CONTENT 8,C9104G8-03,C9104G8,,General,10,34,8
67_67399_5136978,LANGUAGE IN CONTENT 8,C9104G8-04,C9104G8,,General,10,34,8
67_67399_5136978,LANG IN CONTENT NC,C9104NC-01,C9104NC,,General,10,34,
67_67399_5136978,LANG IN CONTENT NC,C9104NC-02,C9104NC,,General,10,0,
67_67399_5136978,LANG IN CONTENT NC,C9104NC-03,C9104NC,,General,10,20,
67_67399_5136978,STEM 7,C922209-71,C922209,,Mathematics,10,34,7
67_67399_5136978,INTRO TO CAREERS 8 S1,C922803-81,C922803,,General,0,25,8
67_67399_5136978,INTRO TO CAREERS 8 S1,C922803-82,C922803,,General,0,34,8
67_67399_5136978,INTRO TO CAREERS 8 S1,C922803-83,C922803,,General,0,34,8
67_67399_5136978,INTRO TO CAREERS 8 S2,C922804-81,C922804,,General,0,25,8
67_67399_5136978,INTRO TO CAREERS 8 S2,C922804-82,C922804,,General,0,34,8
67_67399_5136978,INTRO TO CAREERS 8 S2,C922804-83,C922804,,General,0,34,8
67_67399_5136978,INTRO TO CAREERS 7 S1,C922807-71,C922807,,General,0,25,7
67_67399_5136978,INTRO TO CAREERS 7 S1,C922807-72,C922807,,General,0,25,7
67_67399_5136978,INTRO TO CAREERS 7 S2,C922808-71,C922808,,General,0,25,7
67_67399_5136978,INTRO TO CAREERS 7 S2,C922808-72,C922808,,General,0,25,7
67_67399_5136978,MESA,C9233001-1,C9233001,,General,10,34,
67_67399_5136978,MUSIC 7/8,c929001-01,C929001,,General,10,55,
67_67399_5136978,MUSIC 7,C929002-01,C929002,,General,10,34,7
67_67399_5136978,MUSIC 7,C929002-02,C929002,,General,10,34,7
67_67399_5136978,MUSIC 7,C929002-03,C929002,,General,10,34,7
67_67399_5136978,MUSIC 8,C929003-01,C929003,,General,10,34,8
67_67399_5136978,MUSIC 8,C929003-02,C929003,,General,10,34,8
67_67399_5136979,ALGEBRA I 1S,63920,2075,Mathematics,Mathematics,5,34,
67_67399_5136979,ALGEBRA I 2S,64285,2076,Mathematics,Mathematics,5,34,
67_67399_5136979,ASB LEADERSHIP,298405,2717,,General,10,28,
67_67399_5136979,SCIENCE 7,573433,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573464,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573492,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573523,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573553,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573584,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573614,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7,573645,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 7C,575259,3475,,Life Science,10,25,7
67_67399_5136979,SCIENCE 7C,575290,3475,,Life Science,10,20,7
67_67399_5136979,SCIENCE 8,577085,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577116,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577145,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577176,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577206,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577237,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577267,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577298,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577329,3480,,Physical Science,10,32,8
67_67399_5136979,SCIENCE 8,577359,3480,,Physical Science,10,32,8
67_67399_5136979,Science 8 C,577451,3481,,Physical Science,10,20,8
67_67399_5136979,Science 8 C,577482,3481,,Physical Science,10,25,8
67_67399_5136979,SPANISH II 1S,774682,4021,Foreign Language,Foreign Language,5,34,
67_67399_5136979,STEM 8,878410,4305,,Mathematics,10,34,8
67_67399_5136979,SPANISH II 2S,886080,4326,Foreign Language,Foreign Language,5,34,
67_67399_5136979,US HISTORY 8,962051,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962082,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962110,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962141,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962171,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962202,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962232,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962263,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962294,4534,,Social Science,10,34,8
67_67399_5136979,US HISTORY 8,962324,4534,,Social Science,10,34,8
67_67399_5136979,MATH 8,1203476,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203507,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203535,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203566,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203596,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203627,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203657,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203688,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8,1203719,5195,,Mathematics,10,34,8
67_67399_5136979,MATH 8C,1203841,5196,,Mathematics,10,25,8
67_67399_5136979,MATH 8C,1203872,5196,,Mathematics,10,25,8
67_67399_5136979,MATH 7,1687422,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687453,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687482,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687513,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687543,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687574,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687604,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7,1687635,6520,,Mathematics,10,34,7
67_67399_5136979,MATH 7C,1687788,6521,,Mathematics,10,25,7
67_67399_5136979,MATH 7C,1687819,6521,,Mathematics,10,25,7
67_67399_5136979,MUSIC 7/8,1990633,C929001,,General,10,40,
67_67399_5136979,MUSIC 7/8,1990664,C929001,,General,10,40,
67_67399_5136979,MUSIC 7/8,1990694,C929001,,General,10,40,
67_67399_5136979,MUSIC 7/8,1990725,C929001,,General,10,40,
67_67399_5136979,PE COED 7,2144706,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144737,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144766,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144797,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144827,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144858,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144919,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144950,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 7,2144980,7772,,Physical Education,10,40,7
67_67399_5136979,PE COED 8,2145072,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145103,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145131,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145162,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145192,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145223,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145253,7773,,Physical Education,5,40,8
67_67399_5136979,PE COED 8,2145284,7773,,Physical Education,5,40,8
67_67399_5136979,WORLD HISTORY 7,0495-01,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-02,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-03,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-04,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-05,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-06,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-07,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-08,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-09,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7,0495-10,495,,Social Science,10,34,7
67_67399_5136979,WORLD HISTORY 7C,0496-01,496,,Social Science,10,25,7
67_67399_5136979,WORLD HISTORY 7C,0496-02,496,,Social Science,10,20,7
67_67399_5136979,LANGUAGE ARTS 7C,1422-01,1422,,English,10,25,7
67_67399_5136979,LANGUAGE ARTS 7C,1422-02,1422,,English,10,25,7
67_67399_5136979,LANGUAGE ARTS 8C,1427-01,1427,,English,10,25,8
67_67399_5136979,LANGUAGE ARTS 8C,1427-02,1427,,English,10,25,8
67_67399_5136979,LANGUAGE ARTS 7,1444-01,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-02,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-03,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-04,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-05,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-06,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-07,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-90,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-91,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 7,1444-92,1444,,English,10,34,7
67_67399_5136979,LANGUAGE ARTS 8,1447-01,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-02,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-03,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-04,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-05,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-06,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-90,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-91,1447,,English,10,34,8
67_67399_5136979,LANGUAGE ARTS 8,1447-92,1447,,English,10,34,8
67_67399_5136979,ACCELERATED 7TH GRADE,2386-77,2386,,Mathematics,10,30,7
67_67399_5136979,SCIENCE 7,3470-F7,3470,,Life Science,10,32,7
67_67399_5136979,SCIENCE 8,3480-F8,3480,,Physical Science,10,32,8
67_67399_5136979,AVID 8 Excel,5505 SE-91,5505,,General,10,34,8
67_67399_5136979,AVID 7 Excel,5506 SE-92,5506,,General,10,34,7
67_67399_5136979,AVID 7,5507-90,5507,,General,10,34,7
67_67399_5136979,AVID 7,5507-91,5507,,General,10,34,7
67_67399_5136979,AVID 8,5508-90,5508,,General,10,34,8
67_67399_5136979,AVID 8,5508-92,5508,,General,10,34,8
67_67399_5136979,MATH 7,6520-77,6520,,Mathematics,10,30,7
67_67399_5136979,MARCHING BAND,7350-78,7350,Arts,Music,10,60,
67_67399_5136979,PE COED 7,7772-78,7772,,Physical Education,10,40,7
67_67399_5136979,FFA 7th,C710001-07,C710001,,General,0,32,7
67_67399_5136979,FFA 8th,C710002-08,C710002,,General,0,32,8
67_67399_5136979,LANGUAGE ARTS 7 ESN,C910002-07,C910002,,English,10,25,7
67_67399_5136979,LANGUAGE ARTS 8 ESN,C910003-08,C910003,,English,10,25,8
67_67399_5136979,ENG LANG ARTS NC,C9100NC-77,C9100NC,,English,10,20,
67_67399_5136979,ENG LANG ARTS NC,C9100NC-88,C9100NC,,English,10,25,
67_67399_5136979,LANGUAGE IN CONTENT 7,C9104G7-01,C9104G7,,General,10,34,7
67_67399_5136979,LANGUAGE IN CONTENT 7,C9104G7-02,C9104G7,,General,10,34,7
67_67399_5136979,LANGUAGE IN CONTENT 7,C9104G7-03,C9104G7,,General,10,34,7
67_67399_5136979,LANGUAGE IN CONTENT 7,C9104G7-04,C9104G7,,General,10,34,7
67_67399_5136979,LANGUAGE IN CONTENT 7C,C9104G7C-1,C9104G7C,,General,10,25,7
67_67399_5136979,LANGUAGE IN CONTENT 7C,C9104G7C-2,C9104G7C,,General,10,25,7
67_67399_5136979,LANGUAGE IN CONTENT 8,C9104G8-01,C9104G8,,General,10,34,8
67_67399_5136979,LANGUAGE IN CONTENT 8,C9104G8-02,C9104G8,,General,10,34,8
67_67399_5136979,LANGUAGE IN CONTENT 8,C9104G8-03,C9104G8,,General,10,34,8
67_67399_5136979,LANGUAGE IN CONTENT 8,C9104G8-04,C9104G8,,General,10,34,8
67_67399_5136979,LANGUAGE IN CONTENT 8C,C9104G8C-01,C9104G8C,,General,10,25,8
67_67399_5136979,LANGUAGE IN CONTENT 8C,C9104G8C-2,C9104G8C,,General,10,25,8
67_67399_5136979,LANG IN CONTENT NC,C9104NC-77,C9104NC,,General,10,20,
67_67399_5136979,LANG IN CONTENT NC,C9104NC-78,C9104NC,,General,10,25,
67_67399_5136979,LANG IN CONTENT NC,C9104NC-88,C9104NC,,General,10,20,
67_67399_5136979,WORLD HISTORY 7 ESN,C917201-07,C917201,,Social Science,10,25,7
67_67399_5136979,US HISTORY 8 ESN,C917301-08,C917301,,Social Science,10,25,8
67_67399_5136979,INTRO TO CAREERS 8 S1,C922803-04,C922803,,General,0,25,8
67_67399_5136979,INTRO TO CAREERS 8 S1,C922803-05,C922803,,General,0,34,8
67_67399_5136979,INTRO TO CAREERS 8 S2,C922804-04,C922804,,General,0,25,8
67_67399_5136979,INTRO TO CAREERS 8 S2,C922804-05,C922804,,General,0,34,8
67_67399_5136979,INTRO TO CAREERS 7 S1,C922807-71,C922807,,General,0,25,7
67_67399_5136979,INTRO TO CAREERS 7 S1,C922807-72,C922807,,General,0,34,7
67_67399_5136979,INTRO TO CAREERS 7 S2,C922808-71,C922808,,General,0,25,7
67_67399_5136979,INTRO TO CAREERS 7 S2,C922808-72,C922808,,General,0,34,7
67_67399_5136979,INDPT LIVING SKILLS,C923205-07,C923205,,General,0,25,
67_67399_5136979,INDPT LIVING SKILLS,C923205-08,C923205,,General,0,25,
67_67399_5136979,MESA,c9233001-01,C9233001,,General,10,32,
67_67399_5136979,MATH 7 ESN,C924001-07,C924001,,Mathematics,10,25,7
67_67399_5136979,MATH 8 ESN,C924002-08,C924002,,Mathematics,10,25,8
67_67399_5136979,SCIENCE 7 ESN,C932801-07,C932801,,Life Science,10,25,7
67_67399_5136979,SCIENCE 8 ESN,C932901-08,C932901,,Physical Science,10,25,8
67_67399_5136980,ENG LANG ARTS IB,0008364-04,8364,,English,10,20,
67_67399_5136980,ALGEBRA IA,0061-50,61,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IA,0061-51,61,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IA,0061-52,61,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IA,0061-53,61,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IA,0061-54,61,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IB,0062-50,62,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IB,0062-51,62,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IB,0062-52,62,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IB,0062-53,62,,Mathematics,5,20,
67_67399_5136980,ALGEBRA IB,0062-54,62,,Mathematics,5,20,
67_67399_5136980,AVID 10,0215-01,215,,General,10,34,
67_67399_5136980,AVID 10,0215-03,215,,General,10,34,
67_67399_5136980,AVID 10,0215-04,215,,General,10,34,
67_67399_5136980,AVID 10,0215-05,215,,General,10,34,
67_67399_5136980,AVID 10,0215-06,215,,General,10,34,
67_67399_5136980,AVID 10,0215-07,215,,General,10,34,
67_67399_5136980,AVID 11,0218-01,218,,General,10,34,
67_67399_5136980,AVID 11,0218-02,218,,General,10,34,
67_67399_5136980,AVID 11,0218-03,218,,General,10,34,
67_67399_5136980,AVID 11,0218-04,218,,General,10,34,
67_67399_5136980,ART I,0915-01,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-02,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-03,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-04,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-10,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-11,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-12,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-13,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-50,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-51,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-52,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-53,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-54,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-55,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-56,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-57,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-58,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-59,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-60,915,Arts,Art,10,25,
67_67399_5136980,ART I,0915-61,915,Arts,Art,10,25,
67_67399_5136980,ART II,0918-01,918,Arts,Art,10,25,
67_67399_5136980,ART II,0918-02,918,Arts,Art,10,25,
67_67399_5136980,HON ENGLISH LIT 1S,1224-50,1224,Electives,General,5,34,
67_67399_5136980,HON ENGLISH LIT 1S,1224-51,1224,Electives,General,5,34,
67_67399_5136980,HON ENGLISH LIT 1S,1224-52,1224,Electives,General,5,34,
67_67399_5136980,HON ENGLISH LIT 2S,1226-50,1226,Electives,General,5,34,
67_67399_5136980,HON ENGLISH LIT 2S,1226-51,1226,Electives,General,5,34,
67_67399_5136980,HON ENGLISH LIT 2S,1226-52,1226,Electives,General,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-01,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-02,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-03,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-04,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-05,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-06,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-07,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-08,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-09,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-11,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-12,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-13,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-14,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-15,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-16,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-17,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-18,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-19,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 1S,1254-20,1254,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-01,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-02,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-03,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-04,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-05,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-06,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-07,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-09,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-10,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-11,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-12,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-13,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-14,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-15,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-16,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-18,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-20,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-21,1256,English,English,5,34,
67_67399_5136980,ENGLISH 12 2S,1256-22,1256,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-50,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-51,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-52,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-53,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-54,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-55,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 1S,1276-56,1276,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-50,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-51,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-52,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-53,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-54,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-55,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 9 2S,1280-56,1280,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 1S,1284-01,1284,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 1S,1284-02,1284,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 1S,1284-03,1284,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 1S,1284-04,1284,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 1S,1284-05,1284,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 1S,1284-06,1284,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 2S,1286-01,1286,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 2S,1286-03,1286,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 2S,1286-04,1286,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 2S,1286-05,1286,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 2S,1286-06,1286,English,English,5,34,
67_67399_5136980,HON ENGLISH 10 2S,1286-07,1286,English,English,5,34,
67_67399_5136980,AMERICAN GOVT,1710-01,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-02,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-03,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-04,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-05,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-06,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-07,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-08,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-09,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-10,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-11,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-12,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-13,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-14,1710,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT,1710-15,1710,History,Social Science,5,34,
